vehicle_id,Spec_0,Spec_1,Spec_2,Spec_3,Spec_4,Spec_5,Spec_6,Spec_7
461,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
464,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
466,Cat1,Cat11,Cat3,Cat0,Cat0,Cat0,Cat3,Cat0
467,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
469,Cat1,Cat4,Cat0,Cat1,Cat0,Cat0,Cat4,Cat0
471,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat1,Cat0
472,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1
474,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
475,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
477,Cat1,Cat9,Cat4,Cat0,Cat0,Cat0,Cat4,Cat0
479,Cat0,Cat17,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
480,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat1,Cat0
481,Cat0,Cat10,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
482,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
485,Cat1,Cat11,Cat3,Cat0,Cat0,Cat0,Cat4,Cat0
488,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
489,Cat1,Cat4,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
490,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
491,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2
494,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
495,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
497,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
498,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
501,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
502,Cat0,Cat0,Cat0,Cat1,Cat0,Cat0,Cat0,Cat1
504,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat0
505,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
507,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
509,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
510,Cat0,Cat2,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
511,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
512,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1
514,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
516,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
517,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
519,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0
522,Cat0,Cat17,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
523,Cat0,Cat12,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
524,Cat0,Cat13,Cat0,Cat1,Cat0,Cat1,Cat0,Cat1
525,Cat0,Cat13,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
526,Cat0,Cat19,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1
528,Cat0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2,Cat1
529,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
530,Cat1,Cat4,Cat0,Cat1,Cat0,Cat0,Cat4,Cat0
531,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
533,Cat0,Cat12,Cat0,Cat1,Cat0,Cat0,Cat0,Cat1
534,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
535,Cat0,Cat2,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
536,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat1
537,Cat1,Cat9,Cat3,Cat0,Cat0,Cat0,Cat4,Cat0
538,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
540,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat0
545,Cat1,Cat4,Cat0,Cat1,Cat0,Cat0,Cat4,Cat0
546,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
549,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
550,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
551,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat1,Cat0
552,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
553,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat1,Cat0
555,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat1,Cat0
556,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
557,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
558,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
559,Cat0,Cat12,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
561,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
562,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat2
563,Cat0,Cat17,Cat5,Cat0,Cat0,Cat3,Cat2,Cat1
564,Cat0,Cat17,Cat5,Cat2,Cat0,Cat0,Cat2,Cat1
565,Cat0,Cat13,Cat0,Cat0,Cat0,Cat0,Cat2,Cat0
567,Cat1,Cat0,Cat2,Cat0,Cat0,Cat0,Cat4,Cat1
569,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
570,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
571,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
572,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
574,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat1
576,Cat0,Cat17,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
577,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
578,Cat0,Cat10,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
579,Cat0,Cat3,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
580,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat1,Cat0
581,Cat0,Cat13,Cat0,Cat0,Cat0,Cat0,Cat2,Cat0
582,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2
583,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
584,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
585,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat2,Cat1
586,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2
588,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2,Cat4,Cat1
589,Cat0,Cat13,Cat0,Cat0,Cat0,Cat1,Cat0,Cat0
590,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat1,Cat0
592,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
593,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
595,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
596,Cat0,Cat7,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
597,Cat0,Cat7,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
599,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat1,Cat0
600,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat1,Cat0
601,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
602,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
604,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0
605,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
606,Cat1,Cat10,Cat0,Cat2,Cat0,Cat3,Cat5,Cat0
607,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
609,Cat0,Cat9,Cat3,Cat1,Cat0,Cat1,Cat0,Cat1
612,Cat1,Cat16,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
613,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
614,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
615,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
616,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2
617,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
620,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
621,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
622,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat1
623,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
625,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
626,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
628,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat1,Cat0
629,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
630,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
631,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
632,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
633,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat1
634,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0
636,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
637,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat1,Cat0
638,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
640,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
641,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
642,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
644,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
645,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
646,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
648,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
651,Cat0,Cat17,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
652,Cat0,Cat11,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
654,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
655,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
657,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
659,Cat1,Cat4,Cat2,Cat0,Cat0,Cat0,Cat3,Cat0
660,Cat1,Cat13,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
665,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
668,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
669,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat0,Cat0
671,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
672,Cat1,Cat6,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
673,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
675,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
676,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat1
678,Cat1,Cat4,Cat0,Cat2,Cat0,Cat3,Cat4,Cat2
680,Cat0,Cat10,Cat6,Cat2,Cat1,Cat3,Cat0,Cat1
682,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
683,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
685,Cat1,Cat4,Cat0,Cat0,Cat0,Cat0,Cat4,Cat2
686,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
688,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
690,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
691,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
692,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,Cat4,Cat0
693,Cat0,Cat1,Cat1,Cat0,Cat0,Cat2,Cat1,Cat0
694,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1
695,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat2
697,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
699,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
702,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2
703,Cat1,Cat9,Cat3,Cat1,Cat0,Cat0,Cat4,Cat1
705,Cat0,Cat9,Cat3,Cat1,Cat0,Cat1,Cat0,Cat1
706,Cat1,Cat6,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
708,Cat1,Cat4,Cat0,Cat1,Cat0,Cat0,Cat4,Cat0
709,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
710,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
713,Cat0,Cat11,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
714,Cat0,Cat7,Cat2,Cat0,Cat0,Cat0,Cat2,Cat1
717,Cat0,Cat4,Cat0,Cat1,Cat0,Cat0,Cat0,Cat0
718,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat0
719,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
720,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
721,Cat0,Cat12,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
722,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
723,Cat0,Cat11,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
725,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2
729,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2
731,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
732,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
733,Cat1,Cat13,Cat6,Cat2,Cat1,Cat0,Cat5,Cat0
734,Cat0,Cat4,Cat6,Cat2,Cat1,Cat3,Cat2,Cat1
735,Cat0,Cat13,Cat6,Cat2,Cat0,Cat3,Cat2,Cat1
738,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat0
739,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
740,Cat0,Cat9,Cat3,Cat1,Cat0,Cat1,Cat0,Cat1
741,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
743,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat2,Cat1
744,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0
745,Cat1,Cat7,Cat2,Cat0,Cat0,Cat2,Cat4,Cat1
746,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
747,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
748,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
749,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
750,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
751,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
753,Cat1,Cat7,Cat0,Cat0,Cat0,Cat0,Cat5,Cat0
755,Cat0,Cat11,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
756,Cat1,Cat4,Cat0,Cat1,Cat0,Cat0,Cat4,Cat0
758,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1,Cat0,Cat1
759,Cat0,Cat2,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
760,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat0
762,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
767,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
768,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
770,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
771,Cat1,Cat12,Cat0,Cat0,Cat0,Cat1,Cat4,Cat0
772,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
773,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
775,Cat0,Cat4,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
776,Cat1,Cat10,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
777,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat0
778,Cat0,Cat4,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1
779,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
780,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
781,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
782,Cat1,Cat0,Cat6,Cat2,Cat0,Cat3,Cat3,Cat0
784,Cat1,Cat15,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
785,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
787,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
788,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat0,Cat1
789,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
790,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat0
791,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1
793,Cat0,Cat14,Cat2,Cat0,Cat0,Cat0,Cat2,Cat2
794,Cat0,Cat3,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
795,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
797,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
799,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2
800,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1
801,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
804,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
805,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
806,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
807,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1
808,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
810,Cat1,Cat13,Cat2,Cat0,Cat0,Cat1,Cat4,Cat0
813,Cat1,Cat12,Cat0,Cat1,Cat0,Cat0,Cat4,Cat0
815,Cat0,Cat3,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
816,Cat0,Cat13,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1
817,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
820,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
821,Cat0,Cat10,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
822,Cat0,Cat0,Cat2,Cat0,Cat0,Cat2,Cat0,Cat1
823,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
825,Cat0,Cat0,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
826,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat1,Cat0
827,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
828,Cat0,Cat10,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1
830,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat0
831,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
833,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat1
834,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
836,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
837,Cat1,Cat0,Cat2,Cat0,Cat0,Cat1,Cat4,Cat1
838,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
839,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
840,Cat0,Cat10,Cat2,Cat0,Cat0,Cat0,Cat2,Cat1
841,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat0
842,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
843,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
844,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
845,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
846,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
847,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
848,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
850,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
851,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
852,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
853,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
854,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
855,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
856,Cat0,Cat9,Cat3,Cat1,Cat0,Cat1,Cat0,Cat1
857,Cat1,Cat1,Cat1,Cat1,Cat0,Cat0,Cat3,Cat0
858,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
859,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
860,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
861,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
862,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat1,Cat0
863,Cat1,Cat10,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
864,Cat0,Cat3,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
866,Cat0,Cat3,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
868,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
869,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
873,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat2,Cat1
874,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
875,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat1,Cat0
877,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1
878,Cat0,Cat0,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
879,Cat0,Cat17,Cat2,Cat0,Cat0,Cat0,Cat2,Cat1
880,Cat0,Cat18,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
881,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat0,Cat0
883,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat2,Cat1
884,Cat1,Cat3,Cat2,Cat0,Cat0,Cat0,Cat4,Cat1
885,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2
886,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1
887,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
889,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
890,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
892,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
893,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
897,Cat0,Cat17,Cat2,Cat0,Cat0,Cat2,Cat0,Cat1
898,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
899,Cat1,Cat2,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
900,Cat0,Cat17,Cat5,Cat0,Cat0,Cat3,Cat2,Cat1
901,Cat0,Cat2,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
904,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
905,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
906,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1
907,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1
908,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
909,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
910,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1
911,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
912,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
913,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
915,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
916,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
918,Cat1,Cat14,Cat1,Cat0,Cat0,Cat0,Cat4,Cat1
920,Cat0,Cat3,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
921,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
923,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
924,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
925,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat1,Cat0
926,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
927,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4,Cat0
928,Cat0,Cat9,Cat3,Cat1,Cat0,Cat1,Cat2,Cat1
929,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
930,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
932,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
